48.280000,53.000000,4.720000,2467.500000,28.000000
48.280000,53.000000,4.720000,2469.050000,28.000000
48.270000,53.000000,4.730000,2470.610000,28.000000
48.270000,53.000000,4.730000,2472.160000,28.000000
48.270000,53.000000,4.730000,2473.710000,28.000000
48.270000,53.000000,4.730000,2475.260000,28.000000
48.270000,53.000000,4.730000,2476.810000,28.000000
48.270000,53.000000,4.730000,2478.370000,28.000000
48.270000,53.000000,4.730000,2479.920000,28.000000
48.270000,53.000000,4.730000,2481.470000,28.000000
48.270000,53.000000,4.730000,2483.020000,28.000000
48.270000,53.000000,4.730000,2484.570000,28.000000
48.270000,53.000000,4.730000,2486.120000,28.000000
48.270000,53.000000,4.730000,2487.680000,29.000000
48.270000,53.000000,4.730000,2489.230000,29.000000
48.270000,53.000000,4.730000,2490.780000,29.000000
48.270000,53.000000,4.730000,2492.330000,29.000000
48.280000,53.000000,4.720000,2493.880000,29.000000
48.280000,53.000000,4.720000,2495.440000,29.000000
48.270000,53.000000,4.730000,2496.990000,29.000000
48.270000,53.000000,4.730000,2498.540000,29.000000
48.280000,53.000000,4.720000,2500.090000,29.000000
48.280000,53.000000,4.720000,2501.640000,29.000000
48.280000,53.000000,4.720000,2503.200000,29.000000
48.280000,53.000000,4.720000,2504.750000,29.000000
48.290000,53.000000,4.710000,2506.300000,29.000000
48.290000,53.000000,4.710000,2507.850000,29.000000
48.290000,53.000000,4.710000,2509.400000,29.000000
48.290000,53.000000,4.710000,2510.960000,29.000000
48.300000,53.000000,4.700000,2512.510000,29.000000
48.310000,53.000000,4.690000,2514.060000,30.000000
48.310000,53.000000,4.690000,2515.610000,30.000000
48.320000,53.000000,4.680000,2517.160000,30.000000
48.330000,53.000000,4.670000,2518.710000,30.000000
48.330000,53.000000,4.670000,2520.270000,30.000000
48.330000,53.000000,4.670000,2521.820000,30.000000
48.330000,53.000000,4.670000,2523.370000,30.000000
48.340000,53.000000,4.660000,2524.920000,30.000000
48.350000,53.000000,4.650000,2526.470000,30.000000
48.350000,53.000000,4.650000,2528.030000,30.000000
48.360000,53.000000,4.640000,2529.580000,30.000000
48.360000,53.000000,4.640000,2531.130000,30.000000
48.370000,53.000000,4.630000,2532.680000,30.000000
48.370000,53.000000,4.630000,2534.230000,30.000000
48.380000,53.000000,4.620000,2535.790000,30.000000
48.380000,53.000000,4.620000,2537.340000,30.000000
48.390000,53.000000,4.610000,2538.890000,30.000000
48.400000,53.000000,4.600000,2540.440000,30.000000
48.400000,53.000000,4.600000,2542.000000,30.000000
48.410000,53.000000,4.590000,2543.550000,30.000000
48.420000,53.000000,4.580000,2545.100000,31.000000
48.420000,53.000000,4.580000,2546.650000,31.000000
48.420000,53.000000,4.580000,2548.200000,31.000000
48.430000,53.000000,4.570000,2549.750000,31.000000
48.440000,53.000000,4.560000,2551.310000,31.000000
48.450000,53.000000,4.550000,2552.860000,31.000000
48.460000,53.000000,4.540000,2554.410000,31.000000
48.460000,53.000000,4.540000,2555.960000,31.000000
48.470000,53.000000,4.530000,2557.510000,31.000000
48.470000,53.000000,4.530000,2559.070000,31.000000
48.480000,53.000000,4.520000,2560.620000,31.000000
48.490000,53.000000,4.510000,2562.170000,31.000000
48.500000,53.000000,4.500000,2563.720000,31.000000
48.510000,53.000000,4.490000,2565.270000,31.000000
48.520000,53.000000,4.480000,2566.830000,31.000000
48.520000,53.000000,4.480000,2568.380000,31.000000
