48.040000,53.000000,4.960000,6576.240000,38.000000
48.040000,53.000000,4.960000,6577.790000,38.000000
48.040000,53.000000,4.960000,6579.340000,38.000000
48.040000,53.000000,4.960000,6580.890000,38.000000
48.040000,53.000000,4.960000,6582.440000,38.000000
48.050000,53.000000,4.950000,6584.000000,38.000000
48.050000,53.000000,4.950000,6585.550000,38.000000
48.060000,53.000000,4.940000,6587.100000,38.000000
48.060000,53.000000,4.940000,6588.650000,38.000000
48.060000,53.000000,4.940000,6590.200000,38.000000
48.070000,53.000000,4.930000,6591.750000,38.000000
48.070000,53.000000,4.930000,6593.310000,38.000000
48.080000,53.000000,4.920000,6594.860000,38.000000
48.080000,53.000000,4.920000,6596.410000,38.000000
48.080000,53.000000,4.920000,6597.960000,38.000000
48.080000,53.000000,4.920000,6599.520000,38.000000
48.090000,53.000000,4.910000,6601.070000,38.000000
48.090000,53.000000,4.910000,6602.620000,38.000000
48.100000,53.000000,4.900000,6604.170000,38.000000
48.100000,53.000000,4.900000,6605.720000,38.000000
48.110000,53.000000,4.890000,6607.270000,38.000000
48.120000,53.000000,4.880000,6608.830000,38.000000
48.120000,53.000000,4.880000,6610.380000,38.000000
48.120000,53.000000,4.880000,6611.930000,38.000000
48.130000,53.000000,4.870000,6613.480000,38.000000
48.130000,53.000000,4.870000,6615.040000,38.000000
48.140000,53.000000,4.860000,6616.590000,38.000000
48.150000,53.000000,4.850000,6618.140000,38.000000
48.150000,53.000000,4.850000,6619.690000,38.000000
48.160000,53.000000,4.840000,6621.240000,38.000000
48.160000,53.000000,4.840000,6622.790000,38.000000
48.170000,53.000000,4.830000,6624.350000,38.000000
48.180000,53.000000,4.830000,6625.900000,38.000000
48.180000,53.000000,4.820000,6627.450000,38.000000
48.190000,53.000000,4.810000,6629.000000,38.000000
48.200000,53.000000,4.800000,6630.560000,38.000000
48.200000,53.000000,4.800000,6632.110000,38.000000
48.210000,53.000000,4.790000,6633.660000,38.000000
48.220000,53.000000,4.780000,6635.210000,38.000000
48.220000,53.000000,4.780000,6636.760000,38.000000
48.230000,53.000000,4.770000,6638.310000,38.000000
48.240000,53.000000,4.760000,6639.870000,38.000000
48.250000,53.000000,4.750000,6641.420000,38.000000
